"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"birthday presents for girls 10-12",108,324,18,,,,163,">3,000",8,1,0,0,0,,
"small outdoor fire pits for patio",162,324,9,,,,339,">2,000",8,1,0,0,0,,
"vintage mothers day gifts",11,324,1,1.25,0.89,1.44,245,">30,000",8,1,0,0,0,,
"valentine's day gifts",2,325,7,0.91,0.73,1.3,334,">200,000",8,1,0,0,0,,
"mens gifts for anniversary",3,325,-25,1.42,1.08,1.71,346,">100,000",8,1,0,0,0,,
"body gift set",33,325,19,0.96,0.72,1.18,314,">10,000",8,1,0,0,4,,
"9 yo girl gifts",420,325,95,,,,203,">774",8,1,0,0,0,,
"best gifts for grandma",3,325,45,1.28,1.17,1.66,209,">100,000",8,1,0,0,1,,
"unique girlfriend gifts",4,325,-22,1.46,1.04,1.89,396,">80,000",8,1,0,0,0,,
"gift boxes for teen girls",16,325,96,,,,116,">20,000",8,1,0,0,0,,
"best gifts for diabetics",81,325,22,1.05,1.01,1.15,362,">4,000",8,1,0,0,0,,
"sister friend gifts for women",3,325,276,1.2,0.92,1.45,249,">100,000",8,1,0,0,0,,
"cool housewarming gift",16,325,-10,1.22,1.04,1.64,297,">20,000",8,1,0,0,1,,
"gigts for dad",3,326,5,,,,329,">100,000",8,1,0,0,0,,
"gifts for mom'",3,326,-14,1.7,1.25,2.17,262,">100,000",8,1,0,0,0,,
"best gifts for 10-year-old girls",5,326,-15,,,,313,">60,000",8,1,0,0,0,,
"best gardening gifts for mom",33,326,24,,,,173,">10,000",8,1,0,0,0,,
"bed socks for women loose fit",847,326,-2,,,,358,385,8,1,0,0,0,,
"movie night supplies for adults",510,326,-18,,,,209,639,8,1,0,0,0,,
"cool gifts for cool women",3,326,"n/a",,,,60,">100,000",8,1,0,0,0,,
"the gift of christmas",2,328,339,,,,166,">200,000",8,1,0,0,4,,
"woman birthday gifts unique",2,328,17,1.25,0.99,1.55,257,">200,000",8,1,0,0,0,,
"wacky gifts",165,330,-22,0.83,0.61,1.08,364,">2,000",8,1,0,0,0,,
"popcorn kernels gift set",487,330,16,0.88,0.6,1.24,195,677,8,1,0,0,0,,
"stuff for home","1,930",330,72,,,,139,171,8,1,0,0,0,,
"smoke for drinks",803,330,-5,2.1,1.57,2.84,280,">411",8,1,0,0,1,,
"stocking stuffers for 18 year old girl",922,330,81,0.91,0.7,1.16,114,358,8,1,0,0,0,,
"things for 6 year old girls",165,330,-10,,,,273,">2,000",8,1,0,0,0,,
"toys for girls 10-14",110,330,7,,,,125,">3,000",8,1,0,0,0,,
"sweet 16 money box for cash gift",855,330,-8,,,,278,386,8,0,1,0,0,,
"sourdough gifts for women",0,330,"n/a",,,,48,0,8,0,1,0,0,,
"veterans day gift for husband",0,330,"n/a",,,,72,0,8,0,1,0,0,,
"tree keeper gift wrapping organizer storage",0,330,"n/a",,,,36,0,8,0,1,0,0,,
"unique gifts for 20 year old female",0,330,"n/a",,,,59,0,8,0,1,0,0,,
"top rated womens gifts 2024",0,330,"n/a",,,,72,0,8,1,1,0,0,,
"prize gifts",42,332,-7,,,,230,">8,000",8,1,0,0,0,,
"purple gifts for teen girls",47,332,231,,,,168,">7,000",8,1,0,0,0,,
"presents for teachers",8,332,-27,1,0.79,1.09,330,">40,000",8,1,0,0,1,,
"hoodies for girlfriend",47,332,340,0.71,0.54,0.96,115,">7,000",8,1,0,0,0,,
"moving gifts",4,332,4,1.23,0.93,1.46,314,">80,000",8,1,0,0,1,,
"hospital gifts for teens",332,332,5,,,,298,">1,000",8,1,0,0,0,,
"money gift envelopes for cash christmas",332,332,119,0.68,0.49,0.82,79,">1,000",8,0,1,0,0,,
"nana gift set",166,332,-11,1.11,0.94,1.38,169,">2,000",8,0,1,0,0,,
"messi kids gifts",0,332,"n/a",,,,60,0,8,0,1,0,0,,
"male teacher christmas gift",0,332,"n/a",,,,48,0,8,0,1,0,0,,
"mens gifts for christmas 2024 unique",0,332,"n/a",,,,36,0,8,0,1,0,0,,
"personalized gifts for kids 1-3",0,332,"n/a",,,,60,0,8,0,1,0,0,,
"personalized gifts for girls 10-12",0,332,"n/a",,,,48,0,8,1,0,0,0,,
"pickle lover gifts women",0,332,"n/a",,,,60,0,8,0,1,0,0,,
"preppy christmas gifts for girls 10-12",0,332,"n/a",,,,48,0,8,0,1,0,0,,
"gift girl",2,334,144,,,,265,">200,000",8,1,0,0,0,,
"home warming gifts",8,334,57,1.17,0.89,1.45,248,">40,000",8,1,0,0,0,,
"gift for little sister",3,334,306,1.09,0.83,1.41,192,">100,000",8,1,0,0,1,,
"funny joke gifts",17,334,-7,0.67,0.49,0.83,326,">20,000",8,1,0,0,0,,
"gifts for anniversary",3,334,-16,1.08,0.71,1.35,396,">100,000",8,1,0,0,0,,
"gift snack box",42,334,-20,0.91,0.62,1.26,367,">8,000",8,1,0,0,1,,
"homemade gifts for women",84,334,51,0.94,0.7,1.08,407,">4,000",8,1,0,0,0,,
"international shipping gifts",84,334,10,1.44,1.01,1.73,363,">4,000",8,1,0,0,0,,
"fleece socks for women",84,334,57,0.73,0.63,0.89,134,">4,000",8,1,0,0,0,,
"gift set food",33,334,86,1.02,0.69,1.3,181,">10,000",8,1,0,0,0,,
"fun blankets for teens",334,334,45,0.95,0.81,1.19,100,">1,000",8,1,0,0,0,,
"gift candy boxes",33,334,130,1.39,0.98,1.79,127,">10,000",8,1,0,0,0,,
"fun snacks for adults",67,334,-13,1.28,0.9,1.85,354,">5,000",8,1,0,0,0,,
"cooking christmas gifts",17,334,624,,,,107,">20,000",8,1,0,0,0,,
"friendship birthday gifts for women",8,334,10,,,,101,">40,000",8,1,0,0,0,,
"gifts for traveling",6,334,7,0.99,0.76,1.37,255,">60,000",8,1,0,0,0,,
"guys gift",42,334,289,1.33,0.94,1.6,46,">8,000",8,1,0,0,0,,
"gift carss",933,334,32,0.65,0.46,0.88,218,358,8,1,0,0,0,,
"gifts for the inlaws",56,334,65,0.82,0.61,1.33,100,">6,000",8,1,0,0,0,,
"gifts for girly women",33,334,173,0.79,0.63,1.08,82,">10,000",8,1,0,0,0,,
"gifts for womens birthday",2,334,9,,,,227,">200,000",8,1,0,0,0,,
"christmas presents for friends",4,334,164,1.16,0.8,1.63,200,">90,000",8,1,0,0,0,,
"gifts for mother in laws",17,334,95,1.2,0.93,1.43,111,">20,000",8,1,0,0,0,,
"filled christmas stockings for adults",6,334,2,0.79,0.56,1,461,">60,000",8,1,0,0,0,,
"gift for young adult woman",48,334,143,,,,175,">7,000",8,1,0,0,0,,
"gifts for nature lovers women",67,334,25,1.05,0.77,1.32,267,">5,000",8,1,0,0,0,,
"gifts for 13 yr old girls",111,334,10,,,,82,">3,000",8,1,0,0,0,,
"gifts for 10-year-old girls",8,334,3,1.43,1.08,1.81,277,">40,000",8,1,0,0,0,,
"gifts for 10 dollars",67,334,253,0.95,0.71,1.16,201,">5,000",8,1,0,0,0,,
"funny but useful christmas gifts","1,064",334,-10,0.86,0.67,1.08,245,314,8,1,0,0,0,,
"hair care kit for teen girls",358,334,139,1.01,0.74,1.48,45,933,8,1,0,0,0,,
"family friendly white elephant gifts",111,334,-5,,,,234,">3,000",8,1,0,0,0,,
"cool gifts for 5 year old",111,334,-37,1.5,1,1.87,261,">3,000",8,1,0,0,0,,
"gifts for families with toddlers",33,334,119,,,,104,">10,000",8,0,1,0,0,,
"grinch gifts bulk",33,334,100,,,,94,">10,000",8,0,1,0,0,,
"gift candy for women",17,334,440,,,,197,">20,000",8,1,0,0,0,,
"gifts for dinosaur lovers kids",33,334,9,,,,151,">10,000",8,0,1,0,0,,
"gifts for kids 5-8",11,334,231,,,,101,">30,000",8,1,0,0,0,,
"gifts for labor and delivery",84,334,-40,,,,220,">4,000",8,0,1,0,2,,
"gift tag label maker",0,334,"n/a",,,,53,0,8,1,1,0,0,,
"friendsgiving gift boxes",0,334,"n/a",,,,36,0,8,0,1,0,0,,
"gifts for preppy girls",0,334,"n/a",,,,36,0,8,0,1,0,0,,
"gingerbread themed gifts",0,334,"n/a",,,,24,0,8,0,1,0,0,,
"gifts christmas 2024",0,334,"n/a",,,,84,0,8,1,0,0,0,,
"kids age 9 gifts",0,334,"n/a",,,,60,0,8,0,1,0,0,,
"holiday gifts for employees bulk",0,334,"n/a",,,,36,0,8,0,1,0,0,,
"dad gift set",11,335,11,1.44,1.13,1.78,324,">30,000",8,1,0,0,2,,
"best gifts 8 year old girl",56,335,7,1.54,1.21,1.74,293,">6,000",8,1,0,0,0,,
"cool school supplies for girls",112,335,-32,0.58,0.43,0.69,301,">3,000",8,1,0,0,0,,
"best christmas gifts for teen girls",3,335,-40,,,,249,">100,000",8,1,0,0,0,,
"best toy for 6 year old girl",48,335,101,,,,206,">7,000",8,1,0,0,0,,
"candy gifts for kids",11,335,3,0.89,0.69,1.1,375,">30,000",8,1,0,0,0,,
"bday gifts for mom",3,335,-2,1.3,1,1.67,292,">100,000",8,1,0,0,0,,
"birthday gifts for 5 year old",48,335,-10,1.26,0.91,1.39,324,">7,000",8,1,0,0,0,,
"bourbon gift set",84,335,128,1.13,0.89,1.39,210,">4,000",8,1,0,0,0,,
"christmas gifts family",3,335,294,0.96,0.72,1.24,106,">100,000",8,1,0,0,0,,
"christmas gift tracker",335,335,"n/a",,,,72,">1,000",8,0,1,0,0,,
"boujee gifts",335,335,81,0.94,0.7,1.14,72,">1,000",8,1,0,0,0,,
"cute women gifts",3,335,590,1.14,0.9,1.41,173,">100,000",8,1,0,0,0,,
"cute fluffy socks for women",48,335,217,,,,97,">7,000",8,1,0,0,0,,
"christmas gifts for a couple",8,335,-8,0.94,0.71,1.15,309,">40,000",8,1,0,0,0,,
"cool gifts for christmas",3,335,92,1.31,1.01,1.99,208,">100,000",8,1,0,0,0,,
"care packages for college students girls",928,335,-45,0.62,0.55,1.02,216,361,8,1,0,0,0,,
"cool gifts for 5 year old girls",168,335,117,,,,115,">2,000",8,1,0,0,0,,
"christmas family gift",3,335,162,1.01,0.77,1.18,247,">100,000",8,1,0,0,0,,
"christmas bundle gifts for women",17,335,-18,1.06,0.78,1.3,228,">20,000",8,1,0,0,0,,
"13 year old gift",112,335,86,,,,87,">3,000",8,1,0,0,0,,
"christmas gofts for kids",0,335,"n/a",,,,24,0,8,1,0,0,0,,
"birthday gifts for women friendship funny",34,335,-13,1.54,1.09,1.82,341,">10,000",8,1,0,0,0,,
"christmas zipper gift bags",168,335,-21,,,,242,">2,000",8,0,1,0,0,,
"birthday presents for adult brother",112,335,-14,,,,154,">3,000",8,1,0,0,0,,
"beef jerky christmas gift",0,335,"n/a",,,,60,0,8,0,1,0,0,,
"best gifts for 8 year old kids",0,335,"n/a",,,,12,0,8,1,1,0,0,,
"best christmas gifts 8 year old girl",0,335,"n/a",,,,60,0,8,1,0,0,0,,
"book tree ornament, perfect gift for book lovers",0,335,"n/a",,,,24,0,8,0,1,0,0,,
"best gifts to give pregnant women",0,335,"n/a",,,,84,0,8,0,1,0,0,,
"betty boop gifts for her",0,335,"n/a",,,,24,0,8,0,1,0,0,,
"comfort gifts for women healing",0,335,"n/a",,,,84,0,8,0,1,0,0,,
"christmas gift for 14 year old girls",0,335,"n/a",,,,48,0,8,0,1,0,0,,
"cute gift for toddler girl",0,335,"n/a",,,,60,0,8,0,1,0,0,,
"college signing day gift",0,335,"n/a",,,,36,0,8,0,1,0,0,,
"depression relief items for women",0,335,"n/a",,,,60,0,8,1,0,0,0,,
"valentines gift",3,337,-4,1.08,0.74,1.4,333,">100,000",8,1,0,0,0,,
"awesome gifts for women",4,337,13,1.43,1.05,1.74,311,">90,000",8,1,0,0,2,,
"uncommon goods gifts",428,337,56,1.02,0.82,1.29,101,">787",8,1,0,0,0,,
"top 8 year old girl gifts",337,337,146,,,,249,">1,000",8,1,0,0,0,,
"10 gifts for kids",3,337,-14,1.07,0.8,1.3,369,">100,000",8,1,0,0,0,,
"adult birthday gifts",3,337,-3,,,,380,">100,000",8,1,0,0,0,,
"womens small gifts",3,337,58,0.95,0.7,1.28,350,">100,000",8,1,0,0,0,,
"unusual christmas gifts for women",34,337,264,,,,127,">10,000",8,1,0,0,0,,
"womens luxury gifts",6,337,66,1.14,0.81,1.46,382,">60,000",8,1,0,0,0,,
"wonens gifts",3,337,-11,1.04,0.77,1.28,263,">100,000",8,1,0,0,0,,
"11 year old girls gifts",112,337,50,,,,221,">3,000",8,1,0,0,0,,
"$15 gift",34,337,47,0.99,0.78,1.25,106,">10,000",8,1,0,0,0,,
"$20 gifts for women",3,337,86,1.17,0.96,1.48,165,">100,000",8,1,0,0,0,,
"tiktok gifts",112,337,366,0.77,0.57,1.04,223,">3,000",8,1,0,0,0,,
"toy for 9+ year old girl",34,337,-16,1.7,1.22,1.79,301,">10,000",8,1,0,0,0,,
"baby shower prize gifts for winners",337,337,3,,,,308,">1,000",8,1,0,0,0,,
"90 year old female gifts",337,337,-11,,,,162,">1,000",8,0,1,0,0,,
"after thyroid surgery gifts","1,511",337,"n/a",,,,100,223,8,0,1,0,0,,
"top christmas gifts for dads",0,337,"n/a",,,,24,0,8,1,1,0,0,,
"actual useful gifts",0,337,"n/a",,,,12,0,8,0,1,0,0,,
"15 years old gifts",0,337,"n/a",,,,60,0,8,0,1,0,0,,
"1year old girl christmas gift",0,337,"n/a",,,,48,0,8,0,1,0,0,,
"35 secret santa gifts",0,337,"n/a",,,,60,0,8,0,1,0,0,,
"50 piece christmas gift bags",0,337,"n/a",,,,12,0,8,0,1,0,0,,
"5 year old xmas gifts",0,337,"n/a",,,,24,0,8,0,1,0,0,,
"9-10 year old girl christmas gifts",0,337,"n/a",,,,72,0,8,1,1,0,0,,
"a christmas gift jason tonioli piano book",0,337,"n/a",,,,0,0,8,0,1,0,0,,
"popcorn gift box",493,339,141,0.85,0.58,1.14,181,688,8,1,0,0,0,,
"spa set for teens",339,339,62,,,,103,">1,000",8,1,0,0,0,,
"teacher gift sets",8,339,-12,1.12,0.81,1.25,398,">40,000",8,1,0,0,0,,
"stocking stuffers for elderly",339,339,364,1.04,0.73,1.31,71,">1,000",8,1,0,0,0,,
"pampering items for women",339,339,-11,1.09,0.85,1.6,343,">1,000",8,1,0,0,0,,
"stocking stuffers for me",57,339,192,1.22,0.87,1.48,218,">6,000",8,1,0,0,0,,
"overnight birthday gifts for women",85,339,21,,,,224,">4,000",8,1,0,0,0,,
"popcorn sets gifts movie night",561,339,"n/a",0.78,0.51,1.06,125,604,8,1,0,0,0,,
"outdoor ornaments for yard",34,339,-36,0.79,0.72,0.82,346,">10,000",8,1,0,0,0,,
"shower steamer gift set",731,339,35,1.96,1.4,2.13,197,464,8,1,0,0,0,,
"taylor swift gifts girls",339,339,-7,0.6,0.42,0.82,150,">1,000",8,0,1,0,0,,
"teenage girl gifts trendy stuff",339,339,42,,,,149,">1,000",8,1,0,0,0,,
"thanks giving gifts for women",0,339,"n/a",,,,48,0,8,0,1,0,0,,
"teen girl christmas gifts 2024 preppy",0,339,"n/a",,,,24,0,8,0,1,0,0,,
"sometimes you forget your awesome gifts for women",0,339,"n/a",,,,72,0,8,0,1,0,0,,
"surprise gift box explosion for money birthday",0,339,"n/a",,,,48,0,8,0,1,0,0,,
"ladies gifts for christmas",3,341,-15,1.13,0.88,1.35,222,">100,000",8,1,0,0,0,,
"massage gifts for women",49,341,37,1.48,0.9,1.78,223,">7,000",8,1,0,0,0,,
"necessities for women",11,341,-17,0.76,0.56,0.9,189,">30,000",8,1,0,0,0,,
"natural flowers for delivery",368,341,33,1.3,0.96,1.76,294,">926",8,1,0,0,0,,
"movie gift",34,341,23,0.75,0.54,0.93,136,">10,000",8,1,0,0,0,,
"lego gift set",34,341,302,,,,67,">10,000",8,1,0,0,0,,
"legos for couples to build together",945,341,-12,,,,341,361,8,1,0,0,0,,
"happy birthday sister gifts for women",0,341,"n/a",,,,48,0,8,0,1,0,0,,
"lainey wilson gifts for girls",0,341,"n/a",,,,47,0,8,0,1,0,0,,
"hot chocolate gifts bulk",0,341,"n/a",,,,24,0,8,0,1,0,0,,
"mood mist gift set",0,341,"n/a",,,,36,0,8,0,1,0,0,,
"luggage cubes for women",0,341,"n/a",,,,60,0,8,1,0,0,0,,
"military gift bag",0,341,"n/a",,,,60,0,8,0,1,0,0,,
"mickey mouse birthday gift bags",0,341,"n/a",,,,60,0,8,0,1,0,0,,
"cutting board gift set",171,342,102,0.8,0.63,0.95,207,">2,000",8,1,0,0,0,,
"gift packages",3,342,171,1.24,0.84,1.62,202,">100,000",8,1,0,0,0,,
"gift prizes for adults",34,342,17,,,,404,">10,000",8,1,0,0,0,,
"gift box women",3,342,247,0.99,0.85,1.43,255,">100,000",8,1,0,0,0,,
"gift packages for women",3,342,13,0.99,0.81,1.33,283,">100,000",8,1,0,0,0,,
"gifts for employees appreciation",34,342,-25,0.89,0.73,1.12,361,">10,000",8,1,0,0,0,,
"gifts for women cheap",2,342,285,0.97,0.76,1.15,195,">200,000",8,1,0,0,0,,
"for dad gifts",3,342,40,1.77,1.24,2.1,210,">100,000",8,1,0,0,0,,
"gifts for teenager girls",34,342,190,,,,65,">10,000",8,1,0,0,0,,
"christmas gift husband",6,342,34,1.07,0.86,1.41,315,">60,000",8,1,0,0,0,,
"grandparent gifts for christmas",17,342,280,1.14,0.85,1.48,280,">20,000",8,1,0,0,0,,
"fashion gifts for women",3,342,29,0.96,0.75,1.2,81,">100,000",8,1,0,0,0,,
"girls tween gifts",114,342,88,,,,127,">3,000",8,1,0,0,0,,
"comfy for women",49,342,56,0.89,0.68,1.2,173,">7,000",8,1,0,0,0,,
"gift for depressed friend",392,342,46,,,,227,">873",8,1,0,0,0,,
"fuzzy boot socks for women",342,342,"1,162",,,,243,">1,000",8,1,0,0,0,,
"gifts for migraine sufferers","1,226",342,77,1.91,1.44,2.49,246,279,8,1,0,0,0,,
"college student christmas gifts",49,342,46,,,,187,">7,000",8,1,0,0,0,,
"christmas presents for adults",4,342,221,,,,46,">80,000",8,1,0,0,0,,
"fuzzy socks for women size 11",342,342,345,,,,110,">1,000",8,1,0,0,0,,
"christmas gifts for girlfriends",4,342,0,1.26,0.92,1.52,106,">80,000",8,1,0,0,0,,
"gifts that start with b",348,342,164,0.92,0.71,1.09,300,">982",8,1,0,0,0,,
"gifts for guy",11,342,262,1.09,0.82,1.35,233,">30,000",8,1,0,0,0,,
"electric lighter for candles",383,342,31,,,,142,">894",8,1,0,0,0,,
"gift for 10 years old girl",34,342,-10,,,,270,">10,000",8,1,0,0,0,,
"gifts for busy working moms",794,342,-4,1.47,0.91,1.53,338,">431",8,1,0,0,0,,
"christmas gifts for 5+ year old girls",17,342,748,1.31,0.95,1.66,133,">20,000",8,1,0,0,0,,
"gifts for girls age 6-8",17,342,63,1.12,0.85,1.41,89,">20,000",8,1,1,0,0,,
"gift for 14 year old girls most popular",698,342,-14,,,,291,490,8,1,0,0,0,,
"gift sets skincare",114,342,39,,,,133,">3,000",8,0,1,0,0,,
"girl gifts 5 year old",17,342,66,,,,105,">20,000",8,1,0,0,0,,
"gifts for year old girls 9",17,342,3,,,,255,">20,000",8,1,0,0,0,,
"christmas gifts for 8 year olds",17,342,-24,,,,343,">20,000",8,1,0,0,1,,
"camera for 8 year old",565,342,-21,,,,261,605,8,1,0,0,0,,
"gifts for 1-3 year old girls",49,342,211,,,,91,">7,000",8,0,1,0,0,,
"chriatmas gifts",3,342,-23,,,,210,">100,000",8,1,0,0,0,,
"gifts 12 + year old girls",11,342,10,,,,228,">30,000",8,1,0,0,0,,
"christmas gifts for girls 5 years old",0,342,"n/a",,,,48,0,8,0,1,0,0,,
"cool gifts for new nurses",0,342,"n/a",,,,36,0,8,0,1,0,0,,
"cool gifts for boaters",0,342,"n/a",,,,24,0,8,0,1,0,0,,
"christmas gifts for 7 month old",0,342,"n/a",,,,36,0,8,0,1,0,0,,
"christmas present ribbon for gifts",0,342,"n/a",,,,72,0,8,0,1,0,0,,
"cool sonic gifts",0,342,"n/a",,,,24,0,8,0,1,0,0,,
"good gifts for moms christmas",0,342,"n/a",,,,72,0,8,0,1,0,0,,
"gift for 9 year old kid",0,342,"n/a",,,,60,0,8,0,1,0,0,,
"garage door gift wrap",0,342,"n/a",,,,24,0,8,0,1,0,0,,
"best birthday gifts",3,344,-10,1.21,0.87,1.6,355,">100,000",8,1,0,0,0,,
"birthday gift for teacher",3,344,-10,,,,329,">100,000",8,1,0,0,0,,
"best kids gifts",3,344,393,1.08,0.79,1.29,278,">100,000",8,1,0,0,0,,
"beauty kits for women gift",34,344,57,,,,121,">10,000",8,1,0,0,0,,
"cheap wedding gifts",3,344,-25,0.97,0.79,1.15,383,">100,000",8,1,0,0,0,,
"cool mugs for women",38,344,47,0.81,0.55,1.01,226,">9,000",8,1,0,0,0,,
"best gift for sister",3,344,9,1.34,1.02,1.63,326,">100,000",8,1,0,0,0,,
"cute gifts for best friends",3,344,-7,0.92,0.73,1.27,368,">100,000",8,1,0,0,0,,
"beef jerky gifts",344,344,10,2.06,1.35,2.94,276,">1,000",8,0,1,0,4,,
"6 yr old girl gifts",34,344,-5,,,,265,">10,000",8,1,0,0,0,,
"black women gifts",3,344,40,1.31,1.11,1.61,219,">100,000",8,1,0,0,0,,
"8year old girl gifts",49,344,26,1.26,0.94,1.53,365,">7,000",8,1,0,0,0,,
"women inspirational gifts",3,344,31,1.14,0.84,1.39,325,">100,000",8,1,0,0,1,,
"adult male gifts",34,344,107,1.2,0.85,1.59,136,">10,000",8,1,0,0,0,,
"christmas gifts for nerds",9,344,127,,,,94,">40,000",8,1,0,0,0,,
"christmas gifts for football players",344,344,"n/a",,,,84,">1,000",8,0,1,0,0,,
"best gifts for outdoor lovers",34,344,62,0.94,0.7,1.52,240,">10,000",8,1,0,0,0,,
"15 gifts for anyone",3,344,120,0.86,0.73,1.1,94,">100,000",8,1,0,0,0,,
"$100 gift",2,344,9,0.86,0.64,1.09,79,">200,000",8,1,0,0,2,,
"7-9 year old girl gifts",86,344,33,,,,157,">4,000",8,1,0,0,0,,
"10 year old birthday gifts for girls",69,344,-6,,,,294,">5,000",8,1,0,0,0,,
"christmas gifts for girls 5-7",11,344,64,0.94,0.66,1.12,189,">30,000",8,1,1,0,0,,
"adult grinch gifts",172,344,77,,,,105,">2,000",8,0,1,0,0,,
"wine bottle boxes for gifting",57,344,33,,,,189,">6,000",8,0,1,0,0,,
"cool gifts for old guys",172,344,-38,,,,102,">2,000",8,1,0,0,0,,
"18 yr old male gifts",0,344,"n/a",,,,36,0,8,0,1,0,0,,
"3d printed gift box",0,344,"n/a",,,,36,0,8,0,1,0,0,,
"11yr old girl christmas gifts",0,344,"n/a",,,,12,0,8,1,1,0,0,,
"75th birthday gifts for women unique",0,344,"n/a",,,,60,0,8,0,1,0,0,,
"3 year anniversary gifts for couples",0,344,"n/a",,,,48,0,8,0,1,0,0,,
"2024 top christmas gifts for women",0,344,"n/a",,,,36,0,8,0,1,0,0,,
"best 15 gifts",0,344,"n/a",,,,48,0,8,1,1,0,0,,
"bulk gifts for families",0,344,"n/a",,,,48,0,8,0,1,0,0,,
"best gifts for 2 month old baby",0,344,"n/a",,,,36,0,8,0,1,0,0,,
"best gifts for 24 year old woman",0,344,"n/a",,,,72,0,8,0,1,0,0,,
"birthday sister gift set",0,344,"n/a",,,,72,0,8,0,1,0,0,,
"best gifts for new teacher",0,344,"n/a",,,,60,0,8,0,1,0,0,,
"best gifts for lineman",0,344,"n/a",,,,60,0,8,0,1,0,0,,
"boxes with clear lids for gifting",0,344,"n/a",,,,24,0,8,0,1,0,0,,
"bestfriend christmas gifts for women",0,344,"n/a",,,,48,0,8,0,1,0,0,,
"birthday gifts for nine year olds",0,344,"n/a",,,,48,0,8,0,1,0,0,,
"baseball gifts for player",0,344,"n/a",,,,36,0,8,0,1,0,0,,
"black lab memorial gifts for loss of dog",0,344,"n/a",,,,72,0,8,0,1,0,0,,
"best gifts for 2-3 year olds",0,344,"n/a",,,,12,0,8,0,1,0,0,,
"christmas gifts for eight-year-old girls",0,344,"n/a",,,,36,0,8,0,1,0,0,,
"cardboard gift boxes open top",0,344,"n/a",,,,45,0,8,0,1,0,0,,
"christmas gifts for toddler girls 3-5",0,344,"n/a",,,,60,0,8,0,1,0,0,,
"cute stanley cups for women",0,344,"n/a",,,,24,0,8,1,0,0,0,,
"teachers gifts for women",3,346,-7,1.06,0.82,1.27,369,">100,000",8,1,0,0,0,,
"spencers gifts",346,346,42,0.71,0.58,1.01,111,">1,000",8,1,0,0,0,,
"young adult girl gifts",43,346,87,,,,185,">8,000",8,1,0,0,0,,
"women pampering gifts",69,346,61,1.17,0.89,1.4,317,">5,000",8,1,0,0,0,,
"toilet books for adults",49,346,-2,0.66,0.45,0.79,221,">7,000",8,1,0,0,0,,
"random cool gifts",173,346,"n/a",0.8,0.64,1.08,233,">2,000",8,1,0,0,0,,
"practical gift",3,346,18,0.79,0.58,0.98,108,">100,000",8,1,0,0,0,,
"womens pampering gifts",69,346,29,0.85,0.62,1.03,158,">5,000",8,1,0,0,0,,
"wife christmas gift",659,346,17,1.14,0.84,1.4,239,525,8,1,0,0,1,,
"sister gifts from sisters funny",17,346,-15,1.35,1.05,1.67,329,">20,000",8,1,0,0,0,,
"stocking stuffers for new mom",115,346,293,0.98,0.71,1.24,188,">3,000",8,1,0,0,1,,
"quirky gifts for teenage girl","1,146",346,-28,0.89,0.67,1.11,280,302,8,1,1,0,0,,
"shower steamers gift",561,346,-11,,,,215,">617",8,1,1,0,1,,
"small iridescent gift bags",541,346,34,,,,170,">639",8,0,1,0,1,,
"white christmas movie themed gifts",0,346,"n/a",,,,84,0,8,0,1,0,0,,
"xmas lighted gift boxes",0,346,"n/a",,,,48,0,8,0,1,0,0,,
"sleeper socks for women","1,039",348,"1,307",,,,155,335,8,1,0,0,0,,
"nerdy guy gifts",401,348,85,1.07,0.82,1.37,308,">867",8,1,0,0,0,,
"small cute gifts",2,348,-9,0.83,0.63,0.97,342,">200,000",8,1,0,0,0,,
"oversized blanket hoodie for women",12,348,110,0.99,0.8,1.11,215,">30,000",8,1,0,0,1,,
"rock garden decor for outside",348,348,-6,0.73,0.6,0.88,370,">1,000",8,1,0,0,0,,
"small christmas boxes for gifts with lids",116,348,45,,,,134,">3,000",8,0,1,0,0,,
"garden gifts for women",9,349,77,1.24,0.88,1.45,293,">40,000",8,1,0,0,0,,
"gift for birthday",2,349,32,,,,330,">200,000",8,1,0,0,1,,
"gifts dad",3,349,90,1.48,1.13,1.89,216,">100,000",8,1,0,0,1,,
"gift decorations",3,349,-9,,,,225,">100,000",8,1,0,0,2,,
"gift cups","1,638",349,107,0.7,0.56,0.91,243,213,8,1,0,0,0,,
"gifts teen",3,349,205,,,,174,">100,000",8,1,0,0,0,,
"essential oil gifts",12,349,-25,1.12,0.92,1.46,350,">30,000",8,1,0,0,0,,
"funny gifts for sisters",12,349,113,,,,170,">30,000",8,1,0,0,0,,
"girl gifts for christmas",17,349,17,,,,94,">20,000",8,1,0,0,0,,
"gifts for minimalist women",17,349,"1,041",,,,160,">20,000",8,1,0,0,0,,
