"Keyword Phrase","Magnet IQ Score","Search Volume","Search Volume Trend","H10 PPC Sugg. Bid","H10 PPC Sugg. Min Bid","H10 PPC Sugg. Max Bid","Sponsored ASINs","Competing Products","CPR","Organic","Smart Complete","Amazon Recommended","Title Density",,
"woman socks",79,"5,533",21,1.09,0.84,1.43,630,">70,000",31,1,0,0,0,,
"valentine's day",54,"5,435",-27,0.68,0.54,0.78,578,">100,000",31,1,0,0,0,,
"retro decor",54,"5,433",-10,0.63,0.39,0.78,596,">100,000",31,1,0,0,0,,
"giftcards","2,717","5,433",17,0.63,0.39,0.82,329,">2,000",31,1,0,0,0,,
"instant camera for kids","9,772","5,433",26,1.62,1.32,1.93,630,">556",32,1,0,0,4,,
"gourmet popcorn","2,716","5,432",15,0.83,0.56,1.07,478,">2,000",38,1,0,0,24,,
"outdoor","18,927","5,432",-27,1.09,0.79,1.37,895,287,46,1,0,0,47,,
"oversized blanket hoodie","5,432","5,432",64,0.94,0.64,1.06,585,">1,000",32,1,0,1,4,,
"under 10.00 dollar items",543,"5,430",-8,0.95,0.67,1.51,553,">10,000",31,1,0,0,0,,
"stocking stuffers under 10 dollars",181,"5,430",553,0.76,0.71,1.11,337,">30,000",31,1,0,1,0,,
"stocking stuffers women",181,"5,430",244,1.14,0.75,1.48,393,">30,000",31,1,0,0,0,,
"walmart","5,430","5,430",13,0.65,0.57,1.02,661,">1,000",34,1,0,0,9,,
"girls toys 10-12",271,"5,428",31,1.15,0.84,1.42,791,">20,000",31,1,0,0,0,,
"burt's bees","1,809","5,428",16,1.06,0.7,1.27,570,">3,000",31,1,0,0,0,,
"college",27,"5,426",-22,0.94,0.69,1.17,674,">200,000",42,1,0,0,34,,
"spa kit",538,"5,375",0,0.99,0.75,1.23,581,">10,000",35,1,0,0,14,,
"funny candles","1,075","5,373",26,1.08,0.85,1.44,609,">5,000",32,1,0,0,4,,
"encyclopedia",107,"5,325",10,0.45,0.4,0.5,323,">50,000",42,1,0,0,36,,
"stanley ice flow","44,534","5,166",-15,0.58,0.45,0.93,408,116,31,1,0,0,1,,
"glass cups with lids",517,"5,166",-9,0.68,0.41,0.85,543,">10,000",35,1,0,0,15,,
"10 dollar items","1,291","5,162",0,0.9,0.54,1.32,751,">4,000",30,1,0,0,0,,
"cute coffee mugs",516,"5,162",0,0.77,0.5,0.89,802,">10,000",31,1,0,0,1,,
"items under 10 dollars",52,"5,159",-18,1.01,0.77,1.56,597,">100,000",30,1,0,0,0,,
"perfect blue","2,579","5,157",5,0.56,0.5,0.63,277,">2,000",46,0,0,1,48,,
"muk luk socks for women","17,804","4,914",130,0.66,0.47,0.86,562,276,30,1,0,0,0,,
"table fire pit","2,457","4,914",15,0.95,0.75,1.35,682,">2,000",30,1,0,0,0,,
"woman",16,"4,914",20,1,0.73,1.33,785,">300,000",30,0,0,1,0,,
"kids toys girls 8-10",245,"4,907",29,1.19,0.83,1.43,457,">20,000",30,1,0,0,0,,
"self care kit",613,"4,907",0,1,0.71,1.35,644,">8,000",31,1,0,0,4,,
"fuzzy christmas socks for women","2,454","4,907",345,0.78,0.63,1.06,433,">2,000",31,1,0,0,4,,
"stanley cup for kids","36,535","4,713",-1,0.68,0.5,0.82,842,129,30,1,0,0,0,,
"duck lamp","15,702","4,695",-1,0.89,0.6,1.34,357,">299",38,1,0,0,25,,
"care package","2,348","4,695",-29,0.71,0.45,0.98,541,">2,000",44,1,0,0,44,,
"regalos de cumpleaños para mujer",469,"4,691",-46,1.22,0.91,1.98,795,">10,000",30,1,0,0,0,,
"matching couples stuff","1,172","4,686",-9,0.82,0.62,1.15,721,">4,000",30,1,0,0,2,,
"movie night snack trays","7,015","4,686",-36,0.59,0.42,0.89,582,">668",38,1,0,0,26,,
"snack boxes",156,"4,684",-23,0.76,0.53,1.03,716,">30,000",30,1,0,0,1,,
"school snacks",520,"4,684",-37,1.16,0.76,1.55,596,">9,000",30,1,0,0,0,,
"best friend",23,"4,684",3,0.97,0.76,1.19,677,">200,000",38,0,0,1,25,,
"barsys","40,353","4,681",-18,0.78,0.62,1.1,309,116,31,1,0,0,4,,
"free shipping items",23,"4,681",-2,1.15,0.66,1.3,914,">200,000",30,1,0,0,0,,
"cottage core decor","4,679","4,679",1,0.48,0.34,0.56,793,">1,000",30,1,0,0,2,,
"comfort hoodie",52,"4,679",6,0.85,0.71,1.05,"1,058",">90,000",30,1,0,0,0,,
"christmas presents for kids",78,"4,679",84,1.22,0.96,1.48,718,">60,000",30,1,0,0,0,,
100,15,"4,397",-3,0.94,0.51,1.06,634,">300,000",39,1,0,0,30,,
"cool stuff for 11 year olds girl","6,496","4,346",59,1.17,0.92,1.41,584,">669",29,1,0,0,0,,
"mini fireplace","9,267","4,346",5,0.96,0.73,1.28,761,469,31,1,0,0,5,,
"stanley ice flow 30 oz","10,915","4,344",-5,0.5,0.4,0.67,412,398,30,1,0,0,1,,
"regalos para navidad","15,570","4,344",312,0.84,0.63,1.18,404,279,29,1,0,0,0,,
"comfy hoodie","4,344","4,344",60,1.02,0.82,1.24,860,">1,000",30,1,0,1,1,,
"old fashioned kit","2,172","4,344",-10,1.55,1.27,1.85,439,">2,000",31,1,0,0,6,,
"stocking stuffers for mom",482,"4,342",210,1.09,0.89,1.63,482,">9,000",30,1,0,0,3,,
"bulk stocking stuffers",43,"4,342",312,0.78,0.54,0.99,553,">100,000",29,0,0,1,0,,
"cute decor",43,"4,342",-7,0.89,0.65,1.09,590,">100,000",29,1,0,0,0,,
"hello kitty lego","18,635","4,342",-1,0.4,0.32,0.61,644,233,29,1,0,0,0,,
"sherpa",217,"4,342",54,1.1,0.79,1.27,857,">20,000",44,0,0,1,44,,
"mini fire pit","4,894","4,341",33,1.14,0.83,1.45,560,">887",32,1,0,0,9,,
"comfy socks",434,"4,341",26,1.11,0.82,1.43,770,">10,000",30,1,0,0,2,,
"girly girl stuff","1,447","4,341",-6,0.83,0.71,1.08,726,">3,000",29,1,0,0,0,,
"garden decor for outside",72,"4,339",-26,0.91,0.64,1.07,689,">60,000",30,1,0,0,1,,
"vasos termicos frio y caliente con tapa","1,446","4,339",-18,0.61,0.49,0.75,"1,044",">3,000",29,1,0,0,0,,
"snuggy","12,223","4,339",44,0.88,0.62,1.04,634,">355",30,1,0,1,3,,
"cherry blossom decor",868,"4,339",-17,0.58,0.47,0.81,634,">5,000",30,1,0,0,1,,
"oversized blanket","1,446","4,339",25,1.06,0.75,1.36,774,">3,000",31,0,0,1,5,,
"birthday box","13,559","4,339",-15,0.94,0.58,1.16,676,320,30,1,0,0,1,,
"christmas presents for mom",54,"4,339",140,1.43,1.01,1.79,491,">80,000",30,1,0,0,1,,
"soft socks",434,"4,337",42,1.12,0.85,1.41,748,">10,000",30,1,0,0,3,,
"small fire pit","1,446","4,337",33,1.07,0.75,1.51,651,">3,000",31,1,0,0,4,,
"desk decorations",42,"4,172",-12,0.6,0.45,0.82,656,">100,000",30,1,0,0,2,,
"giftcards ️","2,083","4,165",28,0.71,0.54,1.58,487,">2,000",29,1,0,0,0,,
"migraine mask","5,822","4,163",-16,1.47,1.1,2.02,392,">715",30,1,0,0,1,,
"womans socks",52,"4,151",17,1.14,0.85,1.42,636,">80,000",29,1,0,0,0,,
"plants, seeds & bulbs",517,"4,139",-9,0.41,0.34,0.57,769,">8,000",29,1,0,0,0,,
"cherry blossom",414,"4,139",-8,0.78,0.53,0.88,617,">10,000",43,1,0,0,44,,
"snack boxes for kids",414,"4,137",-28,0.76,0.47,1.27,651,">10,000",29,1,0,0,0,,
"under $10",21,"4,133",47,0.79,0.74,0.84,421,">200,000",29,1,0,0,0,,
"insulated food jar","7,312","4,131",-13,0.55,0.34,0.68,597,">565",35,0,0,1,19,,
"leak proof stanley lid","6,074","4,124",-34,0.83,0.54,1.02,536,679,29,1,0,0,0,,
"how to rebuild civilization book","58,085","4,124",65,0.9,0.75,1.05,67,71,29,1,0,0,0,,
"propagation vases for plants","4,124","4,124",-21,0.64,0.4,0.78,650,">1,000",30,1,0,0,2,,
"cluci crossbody bags for women","19,005","4,124",-18,0.44,0.37,0.56,768,217,29,1,0,0,0,,
"baby travel essentials for flying","5,833","4,124",-23,0.79,0.6,1.12,537,">707",29,1,0,0,0,,
"cups, mugs & saucers","2,062","4,124",-1,0.46,0.35,0.64,672,">2,000",29,1,0,0,0,,
"razer gold","1,031,000","4,124",7,0.74,0.56,1.35,10,4,30,0,0,1,2,,
"electric lunchbox","9,064","4,124",32,0.68,0.52,0.83,581,">455",29,0,0,1,0,,
"lego cherry blossom","8,086","4,124",-5,0.71,0.47,0.88,399,510,29,1,0,0,0,,
"fall socks",516,"4,124",-40,1.07,0.84,1.31,716,">8,000",30,1,0,0,3,,
"accesorios para mujer",458,"4,124",-7,0.62,0.43,0.82,868,">9,000",29,1,0,0,0,,
"indoor fireplace",206,"4,124",43,0.81,0.62,1.24,672,">20,000",30,1,0,0,2,,
"indoor plant",69,"4,124",-14,1.02,0.69,1.3,730,">60,000",33,0,0,1,13,,
"prizes for adults",206,"4,124",1,0.65,0.47,0.93,758,">20,000",29,1,0,0,1,,
"variety snacks",137,"4,124",-27,0.81,0.54,1.45,609,">30,000",29,1,0,0,1,,
"hair color spray","4,124","4,124",45,1.01,0.64,1.39,473,">1,000",33,1,0,0,13,,
"the book of unusual knowledge","9,840","4,123",86,0.94,0.69,1.08,361,419,30,1,0,0,2,,
"weed pen","18,572","4,123",15,0.72,0.49,0.77,0,">222",29,1,0,0,0,,
"comfy socks women",412,"4,123",37,1.05,0.77,1.29,711,">10,000",29,1,0,0,1,,
"sweatshirt blanket",458,"4,123",41,0.91,0.71,1.14,632,">9,000",34,1,0,0,16,,
"shower bombs aromatherapy","4,998","4,123",-3,1.79,1.26,2.37,419,">825",30,1,0,0,2,,
"for her",82,"4,123",23,1.49,1.01,2.32,693,">50,000",35,1,0,0,17,,
"christmas stocking stuffers for women",206,"4,123",246,1.13,0.82,1.36,316,">20,000",29,1,0,0,1,,
"memory book",82,"4,123",1,0.77,0.58,0.97,435,">50,000",38,1,0,0,27,,
"presents for mom",41,"4,123",51,1.29,1.01,1.73,444,">100,000",29,1,0,0,1,,
"heated",41,"4,123",91,1.22,0.76,1.5,713,">100,000",37,1,0,0,25,,
"gadgets for women",412,"4,123",25,0.92,0.67,1.45,798,">10,000",29,1,0,0,0,,
"vaso stanley original","12,911","4,041",-31,0.46,0.35,0.47,941,313,29,1,0,0,0,,
"sherpa hoodie women",577,"4,041",102,0.8,0.64,0.93,542,">7,000",29,1,0,0,0,,
"lip balm set","2,021","4,041",45,0.89,0.64,1.25,570,">2,000",31,1,0,0,6,,
"vintage glassware","1,854","3,708",-7,0.55,0.38,0.64,666,">2,000",36,1,0,0,24,,
"blanket with sleeves","4,062","3,692",28,0.9,0.76,1.19,583,">909",37,1,0,0,25,,
"sherpa hoodie",369,"3,685",85,1.05,0.79,1.24,755,">10,000",30,1,0,1,4,,
"womens stocking stuffers 2024","1,821","3,641",256,0.91,0.74,1.29,438,">2,000",29,1,0,0,0,,
"the warmy oversized hoodie","16,702","3,641",83,0.56,0.4,0.82,537,">218",32,1,0,0,10,,
"comfy blanket",455,"3,641",24,1.12,0.89,1.49,763,">8,000",29,0,0,1,0,,
"soft socks for women",91,"3,641",39,1.28,0.92,1.49,697,">40,000",29,1,0,0,0,,
"stanley with handle",910,"3,641",-3,0.62,0.49,0.82,842,">4,000",29,1,0,0,0,,
"backyard decor",91,"3,641",-21,0.79,0.53,1.02,750,">40,000",29,1,0,1,1,,
"delivery today",182,"3,641",2,1.24,0.78,1.79,922,">20,000",29,1,0,0,0,,
"wearable blanket adult","3,641","3,641",-27,0.85,0.65,1.09,615,">1,000",29,1,0,1,0,,
"womens warm socks",364,"3,641",97,1.18,0.94,1.35,589,">10,000",29,1,0,0,0,,
"small crock pot mini","12,137","3,641",31,0.56,0.43,0.84,579,300,29,0,0,1,0,,
"bath oil",364,"3,641",5,1.17,0.86,1.7,440,">10,000",33,0,0,1,14,,
"warm",36,"3,641",80,1.25,0.82,1.38,876,">100,000",35,1,0,0,20,,
"white stanley","4,522","3,464",-3,0.7,0.56,0.8,636,">766",28,1,0,0,0,,
"outdoor ornaments",58,"3,464",300,0.75,0.65,1.05,431,">60,000",29,1,0,0,1,,
"worlds softest socks for women","3,464","3,464",67,0.72,0.71,0.93,500,">1,000",28,1,0,0,0,,
"cabin socks","3,464","3,464",83,0.99,0.82,1.21,580,">1,000",30,1,0,0,4,,
"cute night light",866,"3,464",-9,0.74,0.52,1.15,709,">4,000",31,1,0,0,8,,
"warmies slippers","22,927","3,462",49,0.81,0.69,1.1,731,151,28,1,0,0,0,,
"disney trip essentials","8,465","3,462",-17,0.85,0.55,0.97,679,409,28,1,0,0,0,,
"lego rose","4,876","3,462",-7,0.72,0.56,0.95,600,710,29,1,0,0,1,,
200,49,"3,462",58,1.29,0.73,1.86,555,">70,000",39,1,0,0,33,,
"girl stuff 10-12 years old","3,460","3,460",11,0.97,0.76,1.03,839,">1,000",28,1,0,0,0,,
"winter stockings for women",692,"3,460",77,0.79,0.64,0.94,641,">5,000",28,1,0,0,0,,
"cabin socks for women","4,023","3,460",94,0.84,0.61,1.12,647,">860",29,1,0,0,1,,
"giftcards digital","5,608","3,460",-12,0.67,0.44,0.94,297,617,28,1,0,0,0,,
"baby shower prizes",577,"3,460",-12,0.69,0.39,0.98,830,">6,000",31,1,0,0,8,,
"toys for 7 year old girls","1,153","3,458",10,1.22,1.04,1.57,719,">3,000",28,1,0,0,0,,
"tabletop fireplace","6,715","3,458",64,0.99,0.73,1.28,545,515,34,1,0,0,18,,
"heated snuggie","6,197","3,458",187,1.34,0.91,1.42,615,">558",29,0,0,1,1,,
"7 year old girl toys",691,"3,457",16,1.19,0.93,1.52,744,">5,000",28,1,0,0,0,,
"warm fuzzy socks for women","1,729","3,457",96,1.12,0.88,1.21,544,">2,000",28,1,0,0,0,,
"garden statues",346,"3,457",-18,0.78,0.59,0.98,614,">10,000",33,1,0,0,13,,
"presents for women",35,"3,457",18,1.33,1.03,1.51,706,">100,000",28,1,0,0,0,,
"funny blankets",864,"3,455",37,0.85,0.62,1.03,655,">4,000",29,1,0,0,1,,
"portable fireplace","1,728","3,455",52,0.93,0.6,1.4,729,">2,000",30,1,0,0,4,,
"plant decor",35,"3,455",-27,1.01,0.75,1.21,648,">100,000",28,1,0,0,0,,
"fleece hoodie",58,"3,455",68,0.89,0.69,1.16,925,">60,000",32,1,0,0,12,,
"crave box","8,381","3,453",3,0.72,0.57,1.02,532,412,29,1,0,0,1,,
"sweater blanket","3,862","3,453",44,0.77,0.6,0.96,810,">894",28,1,0,1,0,,
"travel kit for women",345,"3,453",-18,0.7,0.56,0.98,784,">10,000",28,1,0,0,0,,
"stanley official store","13,480","3,451",21,0.6,0.38,0.63,321,256,28,1,0,0,0,,
"indoor plants live houseplants",690,"3,451",-11,0.64,0.41,0.74,756,">5,000",31,0,0,1,8,,
"coffee accessories for coffee bar",86,"3,451",-18,0.68,0.51,0.95,823,">40,000",28,1,0,0,0,,
"stockings stuffers for women",115,"3,451",134,1.14,0.86,1.48,431,">30,000",28,1,0,0,0,,
"fuzzy socks women","1,726","3,451",75,0.99,0.81,1.25,626,">2,000",28,1,0,0,0,,
"kids stuff",35,"3,451",-10,1.05,0.72,1.28,869,">100,000",28,1,0,0,0,,
"kids electronics",66,"3,318",29,1.15,0.79,1.22,758,">50,000",28,1,0,0,0,,
"table top firepit indoor","3,317","3,317",54,1,0.79,1.32,565,">1,000",29,1,0,0,3,,
"college care package for girls","8,246","3,315",-52,0.79,0.54,0.94,556,">402",28,1,0,0,0,,
"camera kids","3,313","3,313",-3,1.19,0.63,1.43,524,">1,000",28,1,0,0,0,,
"flores",166,"3,311",-8,1.1,0.82,1.57,743,">20,000",28,1,0,0,0,,
"hoodie blankets","3,311","3,311",-34,0.8,0.64,1.01,738,">1,000",28,1,0,0,1,,
"womens accessories",17,"3,306",17,0.78,0.58,1.03,750,">200,000",28,1,0,0,0,,
"girlfriend",33,"3,306",2,0.85,0.67,1.15,712,">100,000",39,1,0,0,34,,
"stanley cup for kids girls","9,467","3,304",-8,0.63,0.48,0.81,622,349,28,1,0,0,1,,
"yard decorations outdoor",47,"3,304",-22,0.84,0.68,1.17,587,">70,000",29,1,0,1,3,,
"adult stocking stuffers 2024","3,302","3,302",131,1.05,0.86,1.64,367,">1,000",28,1,0,0,0,,
"women’s socks",47,"3,295",17,1.15,0.7,1.31,856,">70,000",28,1,0,0,0,,
"fleece socks",824,"3,295",82,0.9,0.72,1.13,700,">4,000",28,1,0,0,1,,
"hair chalk for girls washable","15,971","3,290",5,1.02,0.73,1.24,294,206,29,1,0,0,2,,
"snuggie hoodie","5,640","3,288",67,0.83,0.63,1.03,676,">583",28,1,0,1,0,,
"toys for 4 year old girl",411,"3,287",10,1.25,0.99,1.65,611,">8,000",28,1,0,0,0,,
"cute fuzzy socks","3,283","3,283",60,1.02,0.78,1.21,669,">1,000",28,1,0,0,1,,
"8 year old girl toys",654,"3,272",-1,1.39,1.04,1.69,752,">5,000",28,1,0,0,0,,
"scrapbooks",33,"3,269",-3,0.7,0.49,0.86,620,">100,000",28,1,0,0,1,,
"cherry blossom lego","5,803","3,267",8,0.7,0.49,0.99,421,563,28,1,0,0,0,,
"portable crock pot","7,835","3,267",12,0.54,0.37,0.79,512,417,28,0,0,1,0,,
"bath bombs for women relaxing","3,267","3,267",311,1.61,0.97,1.77,387,">1,000",29,1,0,0,2,,
"duck night light","8,707","3,265",2,1.19,0.9,1.41,425,">375",40,1,0,0,36,,
"regalos de navidad para mujer",309,"3,093",217,0.74,0.67,1.15,544,">10,000",28,1,0,0,0,,
"happy anniversary",44,"3,093",1,0.88,0.6,1.17,608,">70,000",33,1,0,0,16,,
"mom birthday",31,"3,092",-19,1.16,0.79,1.52,550,">100,000",32,1,0,1,13,,
"terrarium decor",515,"3,090",-3,0.75,0.51,0.98,722,">6,000",30,1,0,0,5,,
"baby nursery decor",77,"3,090",-10,0.62,0.48,0.92,715,">40,000",29,1,0,0,2,,
"mug with lid",155,"3,090",-4,0.68,0.46,0.89,706,">20,000",32,1,0,0,13,,
"cool stuff for christmas",150,"2,998",140,0.77,0.74,1.21,531,">20,000",28,1,0,0,0,,
"stanley cup kids size","10,974","2,996",-7,0.67,0.48,0.82,806,273,28,1,0,0,0,,
"cute kitchen accessories",60,"2,996",10,0.75,0.52,0.99,799,">50,000",29,1,0,0,5,,
"smsxon",15,"2,994",29,1.01,0.81,1.56,861,">200,000",28,1,0,0,0,,
"eye massager for migraines","10,258","2,985",15,2.35,1.76,3,368,291,30,1,0,0,8,,
"electronics for kids 8-12",299,"2,985",62,1.23,0.93,1.41,666,">10,000",28,1,0,0,0,,
"anniversary",30,"2,984",-22,1.49,1.03,2.05,611,">100,000",40,1,0,0,39,,
"book of unusual knowledge 2024","26,389","2,982",102,0.84,0.76,1.29,93,113,28,1,0,0,0,,
"glass iced coffee cups with lids",746,"2,982",-21,0.72,0.46,0.84,627,">4,000",28,1,0,0,1,,
"travel essentials for women for flying",994,"2,982",254,0.9,0.52,1.17,481,">3,000",28,1,0,0,0,,
"stanley 40 oz tumbler","1,491","2,982",-2,0.59,0.39,0.6,802,">2,000",28,1,0,0,0,,
"christmas stockings stuffers",60,"2,982",226,0.81,0.75,1.03,509,">50,000",28,1,0,0,0,,
"small fireplace","4,595","2,982",20,0.8,0.61,1.14,757,649,28,1,0,0,1,,
"mens stuff",30,"2,982",17,1.05,0.69,1.39,849,">100,000",28,1,0,0,0,,
"plant terrarium","2,982","2,982",4,0.66,0.49,0.85,563,">1,000",35,1,0,0,21,,
"cloud socks women",994,"2,982",24,1.04,0.74,1.11,759,">3,000",28,1,0,0,0,,
"girls stuff",30,"2,982",6,0.8,0.7,1.06,782,">100,000",28,1,0,0,0,,
"funny stuff",60,"2,982",3,0.6,0.45,0.81,831,">50,000",28,1,0,0,1,,
"traveling essentials for women",99,"2,982",18,0.73,0.5,1.04,735,">30,000",28,1,0,0,0,,
"grey blanket",746,"2,982",3,1.05,0.8,1.32,647,">4,000",29,0,0,1,4,,
"cool stuff for teens",497,"2,982",8,0.85,0.65,1.13,786,">6,000",28,1,0,0,1,,
"wedding scrapbook",596,"2,982",-10,0.55,0.37,0.72,626,">5,000",28,1,0,0,2,,
"kids cameras","2,982","2,982",18,1.66,1.24,2.06,534,">1,000",28,1,0,0,0,,
"patio decorations outdoor",30,"2,982",-18,0.97,0.73,1.34,769,">100,000",28,1,0,1,1,,
"outdoor decorations",30,"2,982",45,0.84,0.63,1.11,832,">100,000",28,1,0,0,2,,
"popcorn kit","8,618","2,982",14,0.59,0.42,0.81,406,346,34,1,0,0,18,,
"solar light outdoor",298,"2,982",9,1.15,0.84,1.46,716,">10,000",28,0,0,1,0,,
"kid camera instant print","6,049","2,982",12,1.43,1.03,1.8,594,">493",28,1,0,0,0,,
"vases & planters",336,"2,691",-13,0.63,0.34,0.73,754,">8,000",27,1,0,0,0,,
"indoor smores fire pit","3,182","2,686",40,1.05,0.86,1.47,548,">844",28,1,0,0,1,,
"girls toys age 8-10",269,"2,686",25,1.26,0.88,1.46,503,">10,000",27,1,0,0,0,,
"tabletop firepit","2,686","2,686",13,0.95,0.68,1.28,553,">1,000",28,1,0,0,2,,
"home must haves",27,"2,686",1,0.77,0.54,1.09,925,">100,000",27,1,0,0,0,,
"wearable blankets","2,686","2,686",120,0.85,0.78,1.04,489,">1,000",27,1,0,0,0,,
"etiquetas personalizadas",134,"2,686",-7,0.96,0.71,1.18,573,">20,000",27,1,0,0,0,,
"christmas for mom",27,"2,686",179,1.21,0.84,1.52,483,">100,000",27,1,0,0,0,,
"plant accessories indoor",269,"2,686",-22,0.81,0.58,0.97,922,">10,000",27,1,0,0,0,,
"yard decor",27,"2,686",-19,0.69,0.58,1.02,703,">100,000",30,1,0,1,7,,
"christmas presents for dad",38,"2,686",141,1.41,1.03,1.48,390,">70,000",27,1,0,0,0,,
"headache mask","2,686","2,686",6,1.68,1.25,2.05,408,">1,000",28,1,0,0,2,,
"yard art",269,"2,686",-11,0.74,0.58,0.96,758,">10,000",35,1,0,1,23,,
"tumbler with straw",134,"2,686",-20,0.71,0.53,0.9,872,">20,000",28,1,0,0,3,,
"toys for 5 year old girl",324,"2,590",3,1.32,1.01,1.66,609,">8,000",27,1,0,0,0,,
"presents for dad",32,"2,557",45,1.42,1.01,1.59,448,">80,000",28,1,0,0,1,,
"new mommy essentials","2,434","2,434",-23,1.01,0.6,1.38,505,">1,000",27,1,0,0,0,,
"snack packs variety box",348,"2,434",-24,0.95,0.7,1.3,562,">7,000",27,1,0,0,0,,
"best rose toy",122,"2,434",-50,0.43,0.38,0.48,17,">20,000",27,1,0,0,0,,
"tortilla blanket adult size","22,330","2,434",41,0.91,0.78,1.14,439,109,28,1,0,0,4,,
"oversized hoodie blanket","2,434","2,434",28,0.87,0.64,1.02,666,">1,000",28,1,0,0,2,,
"blanket hoodies","2,434","2,434",39,0.88,0.66,1.15,655,">1,000",27,1,0,0,1,,
"duck light","8,007","2,434",-1,1.19,0.96,1.38,350,">304",29,1,0,0,7,,
"blanket sweater","3,926","2,434",10,0.95,0.73,1.12,671,">620",27,1,0,0,0,,
"regalo para hombre",243,"2,434",4,1.25,0.84,1.48,818,">10,000",27,1,0,0,0,,
"spa set",81,"2,434",19,0.89,0.86,1.17,689,">30,000",30,1,0,0,10,,
"fun things","13,448","2,434",2,0.74,0.59,0.95,867,181,27,1,0,0,0,,
"baby shower game prizes",811,"2,434",-13,0.59,0.37,0.74,713,">3,000",27,1,0,0,1,,
"today delivery items",243,"2,434",18,1.79,1.15,2.17,592,">10,000",27,1,0,0,0,,
"girls toys age 5",81,"2,434",19,1.25,0.93,1.54,685,">30,000",27,1,0,0,1,,
"coffee mugs with lids",122,"2,434",6,0.62,0.48,0.82,724,">20,000",27,1,0,0,0,,
"outdoor statues",243,"2,434",-16,0.67,0.58,0.9,641,">10,000",29,1,0,0,5,,
"birthday presents for women",24,"2,434",-13,1.45,1.03,2.05,633,">100,000",27,1,0,0,0,,
"flameless lighter",609,"2,434",-41,0.68,0.61,0.71,607,">4,000",29,1,0,0,6,,
"emotional support potato","3,802","2,433",1,0.83,0.69,1,449,">640",29,1,0,0,6,,
"travel+essentials",24,"2,433",138,0.88,0.65,1.29,366,">100,000",27,1,0,0,0,,
"best women's stocking stuffers",81,"2,433",187,1.17,0.89,1.41,328,">30,000",27,1,0,1,0,,
"calcetas para mujer","2,433","2,433",28,1.03,0.8,1.27,808,">1,000",27,1,0,0,0,,
"regalos para niñas",243,"2,433",22,1.06,0.89,1.4,938,">10,000",27,1,0,0,0,,
"claires","3,319","2,433",8,0.73,0.51,0.88,753,">733",33,1,0,0,18,,
"history books for adults",24,"2,433",48,0.88,0.72,1.36,412,">100,000",27,1,0,0,0,,
"whiskey smoker","4,886","2,433",16,2.43,1.99,2.66,366,498,36,1,0,0,27,,
"teacher stuff",243,"2,433",-6,0.7,0.56,0.87,755,">10,000",27,1,0,0,0,,
"giant blanket",81,"2,433",27,1.1,0.84,1.25,735,">30,000",27,0,0,1,0,,
"oversized hoodie for women",41,"2,433",24,0.77,0.56,0.88,900,">60,000",27,1,0,0,0,,
"encyclopedia set","2,433","2,433",24,0.55,0.37,0.69,297,">1,000",27,1,0,0,1,,
"hot logic","17,759","2,433",-13,0.58,0.44,0.82,582,137,27,0,0,1,1,,
"seed starter kit","2,433","2,433",-14,0.64,0.49,0.84,495,">1,000",35,0,0,1,23,,
"womens cozy socks",348,"2,433",43,0.94,0.73,1.19,564,">7,000",27,1,0,0,0,,
"care packages for college students","3,778","2,433",-44,0.8,0.5,0.94,677,644,29,1,0,0,5,,
"comfy blanket hoodie","2,647","2,433",93,0.99,0.8,1.21,521,">919",27,1,0,1,0,,
"coffee cup set",243,"2,433",1,0.53,0.41,0.67,775,">10,000",28,1,0,0,3,,
"the book the ultimate guide to rebuilding a civilization","20,602","2,431",48,1.02,0.88,1.17,93,118,27,1,0,0,0,,
"shower bombs for women aromatherapy","3,250","2,431",74,1.91,1.38,2.38,351,">748",27,1,0,0,0,,
"flowers for delivery prime today","3,639","2,431",-29,1.47,0.95,1.57,517,">668",27,1,0,0,0,,
"snack box variety pack",486,"2,431",29,1.03,0.82,1.45,574,">5,000",28,1,0,0,2,,
"best presents for 6 year old girls","1,216","2,431",12,1.38,1.17,1.7,585,">2,000",27,1,0,0,0,,
"kids instant camera","3,570","2,431",8,1.77,1.42,2.01,634,">681",27,1,0,0,1,,
"things for women",24,"2,431",28,0.89,0.64,1.13,537,">100,000",27,1,0,0,0,,
"travel crockpot","7,480","2,431",44,0.49,0.48,0.92,711,325,27,0,0,1,0,,
"lego heart","5,563","2,431",12,0.53,0.49,0.59,472,437,29,1,0,0,5,,
"home depot",608,"2,431",3,0.78,0.52,0.92,472,">4,000",34,1,0,0,20,,
"fleece socks women",405,"2,431",80,1,0.81,1.22,552,">6,000",27,1,0,0,0,,
"heated eye massager","4,911","2,431",118,2.27,1.6,2.65,396,">495",30,1,0,0,9,,
"cash app","1,216","2,431",-9,1.08,0.69,1.17,237,">2,000",30,1,0,0,8,,
"travel scrapbook",243,"2,431",5,0.55,0.45,0.67,610,">10,000",29,1,0,0,7,,
"indoor gardening",61,"2,431",-3,1.03,0.82,1.5,630,">40,000",28,1,0,1,4,,
"body care for women",81,"2,431",20,1.27,0.77,1.73,774,">30,000",27,1,0,0,0,,
"new mom","3,979","2,431",-6,0.95,0.75,1.36,623,611,34,0,0,1,21,,
"new home",243,"2,431",-9,1.21,0.94,1.49,625,">10,000",41,0,0,1,42,,
"mugs set of 4",810,"2,431",-24,0.5,0.35,0.71,669,">3,000",33,1,0,0,18,,
